区,町,ふりがな,番地,燃えるゴミ,燃えないゴミボンベ・スプレー,,容器包装プラスチック,,缶・びん・ペットボトル,,備考,,パターン,
中央区,野崎通,のざきどおり,7丁目,月木,13,金,毎週,火,毎週,水,,な,2,2
中央区,旗塚通,はたづかどおり,1丁目,月木,13,火,毎週,金,毎週,水,,は,1,1
中央区,旗塚通,はたづかどおり,2丁目,月木,13,火,毎週,金,毎週,水,,は,1,1
中央区,旗塚通,はたづかどおり,3丁目,月木,13,火,毎週,金,毎週,水,,は,1,1
中央区,旗塚通,はたづかどおり,4丁目,月木,13,火,毎週,金,毎週,水,,は,1,1
中央区,旗塚通,はたづかどおり,5丁目,月木,13,火,毎週,金,毎週,水,,は,1,1
中央区,旗塚通,はたづかどおり,6丁目,月木,13,火,毎週,金,毎週,水,,は,1,1
中央区,旗塚通,はたづかどおり,7丁目,月木,13,火,毎週,金,毎週,水,,は,1,1
中央区,八幡通,はちまんどおり,1丁目,月木,24,火,毎週,水,毎週,水,,は,15,15
中央区,八幡通,はちまんどおり,2丁目,月木,24,火,毎週,水,毎週,水,,は,15,15
中央区,八幡通,はちまんどおり,3丁目,月木,24,火,毎週,水,毎週,水,,は,15,15
中央区,八幡通,はちまんどおり,4丁目,月木,24,火,毎週,水,毎週,水,,は,15,15
中央区,波止場町,はとばちょう,,火金,13,木,毎週,月,毎週,水,,は,6,6
中央区,花隈町,はなくまちょう,,火金,24,木,毎週,月,毎週,水,,は,8,8
中央区,浜辺通,はまべどおり,1丁目,月木,24,火,毎週,水,毎週,水,,は,15,15
中央区,浜辺通,はまべどおり,2丁目,月木,24,火,毎週,水,毎週,水,,は,15,15
中央区,浜辺通,はまべどおり,3丁目,月木,24,火,毎週,水,毎週,水,,は,15,15
中央区,浜辺通,はまべどおり,4丁目,月木,24,火,毎週,水,毎週,水,,は,15,15
中央区,浜辺通,はまべどおり,5丁目,月木,24,火,毎週,水,毎週,水,,は,15,15
中央区,浜辺通,はまべどおり,6丁目,月木,24,火,毎週,水,毎週,水,,は,15,15
中央区,東町,ひがしまち,丁目なし,火金,13,木,毎週,水,毎週,水,,は,20,20
中央区,東川崎町,ひがしかわさきちょう,1丁目,火金,13,木,毎週,水,毎週,水,,は,20,20
中央区,東川崎町,ひがしかわさきちょう,2丁目,火金,13,木,毎週,水,毎週,水,,は,20,20
中央区,東川崎町,ひがしかわさきちょう,3丁目,火金,13,木,毎週,水,毎週,水,,は,20,20
中央区,東川崎町,ひがしかわさきちょう,4丁目,火金,13,木,毎週,水,毎週,水,,は,20,20
中央区,東川崎町,ひがしかわさきちょう,5丁目,火金,13,木,毎週,水,毎週,水,,は,20,20
中央区,東川崎町,ひがしかわさきちょう,6丁目,火金,13,木,毎週,水,毎週,水,,は,20,20
中央区,東川崎町,ひがしかわさきちょう,7丁目,火金,13,木,毎週,水,毎週,水,,は,20,20
中央区,日暮通,ひぐれどおり,1丁目,月木,13,火,毎週,金,毎週,水,,は,1,1
中央区,日暮通,ひぐれどおり,2丁目,月木,13,火,毎週,金,毎週,水,,は,1,1
中央区,日暮通,ひぐれどおり,3丁目,月木,13,火,毎週,金,毎週,水,,は,1,1
中央区,日暮通,ひぐれどおり,4丁目,月木,13,火,毎週,金,毎週,水,,は,1,1
中央区,日暮通,ひぐれどおり,5丁目,月木,13,火,毎週,金,毎週,水,,は,1,1
中央区,日暮通,ひぐれどおり,6丁目,月木,13,火,毎週,金,毎週,水,,は,1,1
中央区,葺合町,ふきあいちょう,,月木,13,金,毎週,火,毎週,水,,は,2,2
中央区,再度筋町,ふたたびすじちょう,,火金,24,月,毎週,木,毎週,水,,は,7,7
中央区,港島,みなとじま,,火金,24,金,毎週,水,毎週,水,,ま,45,45
中央区,港島中町,みなとじまなかまち,2丁目,火金,24,金,毎週,水,毎週,水,注意！一部の地域で収集日が異なるクリーンステーションがあります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局中央事業所（電話：078-251-3521）へお問合せください。,ま,45,45
中央区,港島中町,みなとじまなかまち,3丁目,火金,24,金,毎週,水,毎週,水,,ま,45,45
中央区,港島中町,みなとじまなかまち,4丁目,火金,24,金,毎週,水,毎週,水,,ま,45,45
中央区,港島中町,みなとじまなかまち,5丁目,月木,24,金,毎週,水,毎週,水,,ま,16,16
中央区,港島中町,みなとじまなかまち,6丁目,月木,24,金,毎週,水,毎週,水,,ま,16,16
中央区,港島中町,みなとじまなかまち,7丁目,月木,24,金,毎週,水,毎週,水,,ま,16,16
中央区,港島中町,みなとじまなかまち,8丁目,月木,24,金,毎週,水,毎週,水,,ま,16,16
中央区,南本町通,みなみほんまちどおり,1丁目,月木,24,火,毎週,水,毎週,水,,ま,15,15
中央区,南本町通,みなみほんまちどおり,2丁目,月木,24,火,毎週,水,毎週,水,,ま,15,15
中央区,南本町通,みなみほんまちどおり,3丁目,月木,24,火,毎週,水,毎週,水,,ま,15,15
中央区,南本町通,みなみほんまちどおり,4丁目,月木,24,火,毎週,水,毎週,水,,ま,15,15
中央区,南本町通,みなみほんまちどおり,5丁目,月木,24,火,毎週,水,毎週,水,,ま,15,15
中央区,南本町通,みなみほんまちどおり,6丁目,月木,24,火,毎週,水,毎週,水,,ま,15,15
中央区,宮本通,みやもとどおり,1丁目,月木,24,火,毎週,金,毎週,水,,ま,3,3
中央区,宮本通,みやもとどおり,2丁目,月木,24,火,毎週,金,毎週,水,,ま,3,3
中央区,宮本通,みやもとどおり,3丁目,月木,24,火,毎週,金,毎週,水,,ま,3,3
中央区,宮本通,みやもとどおり,4丁目,月木,24,火,毎週,金,毎週,水,,ま,3,3
中央区,宮本通,みやもとどおり,5丁目,月木,24,火,毎週,金,毎週,水,,ま,3,3
中央区,宮本通,みやもとどおり,6丁目,月木,24,火,毎週,金,毎週,水,,ま,3,3
中央区,宮本通,みやもとどおり,7丁目,月木,24,火,毎週,金,毎週,水,,ま,3,3
中央区,元町高架通,もとまちこうかどおり,,火金,13,木,毎週,月,毎週,水,,ま,6,6
中央区,元町通,もとまちどおり,1丁目,火金,13,木,毎週,月,毎週,水,,ま,6,6
中央区,元町通,もとまちどおり,2丁目,火金,13,木,毎週,月,毎週,水,,ま,6,6
中央区,元町通,もとまちどおり,3丁目,火金,13,木,毎週,月,毎週,水,,ま,6,6
中央区,元町通,もとまちどおり,4丁目,火金,13,木,毎週,月,毎週,水,,ま,6,6
中央区,元町通,もとまちどおり,5丁目,火金,13,木,毎週,月,毎週,水,,ま,6,6
中央区,元町通,もとまちどおり,6丁目,火金,13,木,毎週,月,毎週,水,,ま,6,6
中央区,元町通,もとまちどおり,7丁目,火金,13,木,毎週,月,毎週,水,,ま,6,6
中央区,八雲通,やぐもどおり,1丁目,月木,13,火,毎週,金,毎週,水,,や,1,1
中央区,八雲通,やぐもどおり,2丁目,月木,13,火,毎週,金,毎週,水,,や,1,1
中央区,八雲通,やぐもどおり,3丁目,月木,13,火,毎週,金,毎週,水,,や,1,1
中央区,八雲通,やぐもどおり,4丁目,月木,13,火,毎週,金,毎週,水,,や,1,1
中央区,八雲通,やぐもどおり,5丁目,月木,13,火,毎週,金,毎週,水,,や,1,1
中央区,八雲通,やぐもどおり,6丁目,月木,13,火,毎週,金,毎週,水,,や,1,1
中央区,山本通,やまもとどおり,1丁目,火金,24,月,毎週,木,毎週,水,,や,7,7
中央区,山本通,やまもとどおり,2丁目,火金,24,月,毎週,木,毎週,水,,や,7,7
中央区,山本通,やまもとどおり,3丁目,火金,24,月,毎週,木,毎週,水,,や,7,7
中央区,山本通,やまもとどおり,4丁目,火金,24,月,毎週,木,毎週,水,,や,7,7
中央区,山本通,やまもとどおり,5丁目,火金,24,月,毎週,木,毎週,水,,や,7,7
中央区,脇浜町,わきのはまちょう,1丁目,月木,24,火,毎週,水,毎週,水,,わ,15,15
中央区,脇浜町,わきのはまちょう,2丁目,月木,24,火,毎週,水,毎週,水,,わ,15,15
中央区,脇浜町,わきのはまちょう,3丁目,月木,24,火,毎週,水,毎週,水,,わ,15,15
中央区,若菜通,わかなどおり,1丁目,月木,13,火,毎週,金,毎週,水,,わ,1,1
中央区,若菜通,わかなどおり,2丁目,月木,13,火,毎週,金,毎週,水,,わ,1,1
中央区,若菜通,わかなどおり,3丁目,月木,13,火,毎週,金,毎週,水,,わ,1,1
中央区,若菜通,わかなどおり,4丁目,月木,13,火,毎週,金,毎週,水,,わ,1,1
中央区,若菜通,わかなどおり,5丁目,月木,13,火,毎週,金,毎週,水,,わ,1,1
中央区,若菜通,わかなどおり,6丁目,月木,13,火,毎週,金,毎週,水,,わ,1,1
中央区,割塚通,わりづかどおり,1丁目,月木,24,火,毎週,金,毎週,水,,わ,3,3
中央区,割塚通,わりづかどおり,2丁目,月木,24,火,毎週,金,毎週,水,,わ,3,3
中央区,割塚通,わりづかどおり,3丁目,月木,24,火,毎週,金,毎週,水,,わ,3,3
中央区,割塚通,わりづかどおり,4丁目,月木,24,火,毎週,金,毎週,水,,わ,3,3
中央区,割塚通,わりづかどおり,5丁目,月木,24,火,毎週,金,毎週,水,,わ,3,3
中央区,割塚通,わりづかどおり,6丁目,月木,24,火,毎週,金,毎週,水,,わ,3,3
中央区,割塚通,わりづかどおり,7丁目,月木,24,火,毎週,金,毎週,水,,わ,3,3
中央区,脇浜海岸通,わきのはまかいがんどおり,1丁目,月木,24,金,毎週,水,毎週,水,,わ,16,16
中央区,脇浜海岸通,わきのはまかいがんどおり,2丁目,月木,24,金,毎週,水,毎週,水,,わ,16,16
中央区,脇浜海岸通,わきのはまかいがんどおり,3丁目,月木,24,金,毎週,水,毎週,水,,わ,16,16
中央区,脇浜海岸通,わきのはまかいがんどおり,4丁目,月木,24,金,毎週,水,毎週,水,,わ,16,16
兵庫区,芦原通,あしはらどおり,1丁目,月木,24,火,毎週,金,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話：078-652-0981）へお問合せください。,あ,3,3
兵庫区,芦原通,あしはらどおり,2丁目,月木,24,火,毎週,金,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話：078-652-0981）へお問合せください。,あ,3,3
兵庫区,芦原通,あしはらどおり,3丁目,月木,24,火,毎週,金,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話：078-652-0981）へお問合せください。,あ,3,3
兵庫区,芦原通,あしはらどおり,4丁目,月木,24,火,毎週,金,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話：078-652-0981）へお問合せください。,あ,3,3
兵庫区,芦原通,あしはらどおり,5丁目,月木,24,火,毎週,金,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話：078-652-0981）へお問合せください。,あ,3,3
兵庫区,芦原通,あしはらどおり,6丁目,月木,24,火,毎週,金,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話：078-652-0981）へお問合せください。,あ,3,3
兵庫区,荒田町,あらたちょう,1丁目,火金,24,月,毎週,木,毎週,水,,あ,7,7
兵庫区,荒田町,あらたちょう,2丁目,火金,24,月,毎週,木,毎週,水,,あ,7,7
兵庫区,荒田町,あらたちょう,3丁目,火金,24,木,毎週,水,毎週,水,注意！一部の地域で収集日の異なるクリーンステーションがあります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話：078-652-0981）へお問合せください。,あ,24,24
兵庫区,荒田町,あらたちょう,4丁目,火金,24,木,毎週,水,毎週,水,注意！一部の地域で収集日の異なるクリーンステーションがあります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話：078-652-0981）へお問合せください。,あ,24,24
兵庫区,石井町,いしいちょう,1丁目,火金,24,木,毎週,月,毎週,水,,あ,8,8
兵庫区,石井町,いしいちょう,2丁目,火金,24,木,毎週,月,毎週,水,,あ,8,8
兵庫区,石井町,いしいちょう,3丁目,火金,24,木,毎週,月,毎週,水,,あ,8,8
兵庫区,石井町,いしいちょう,4丁目,火金,24,木,毎週,月,毎週,水,,あ,8,8
兵庫区,石井町,いしいちょう,5丁目,火金,13,木,毎週,月,毎週,水,,あ,6,6
兵庫区,石井町,いしいちょう,6丁目,火金,13,木,毎週,月,毎週,水,,あ,6,6
兵庫区,石井町,いしいちょう,7丁目,火金,13,木,毎週,月,毎週,水,,あ,6,6
兵庫区,石井町,いしいちょう,8丁目,火金,13,木,毎週,月,毎週,水,,あ,6,6
兵庫区,磯之町,いそのちょう,,月木,24,火,毎週,水,毎週,水,,あ,15,15
兵庫区,今出在家町,いまでざいけちょう,1丁目,月木,13,火,毎週,水,毎週,水,,あ,10,10
兵庫区,今出在家町,いまでざいけちょう,2丁目,月木,13,火,毎週,水,毎週,水,,あ,10,10
兵庫区,今出在家町,いまでざいけちょう,3丁目,月木,13,火,毎週,水,毎週,水,,あ,10,10
兵庫区,今出在家町,いまでざいけちょう,4丁目,月木,13,火,毎週,水,毎週,水,,あ,10,10
兵庫区,入江通,いりえどおり,1丁目,月木,24,火,毎週,金,毎週,水,,あ,3,3
兵庫区,入江通,いりえどおり,2丁目,月木,24,火,毎週,金,毎週,水,,あ,3,3
兵庫区,入江通,いりえどおり,3丁目,月木,24,火,毎週,金,毎週,水,,あ,3,3
兵庫区,梅元町,うめもとちょう,,月木,24,金,毎週,水,毎週,水,,あ,16,16
兵庫区,永沢町,えいざわちょう,2丁目,月木,24,金,毎週,水,毎週,水,,あ,16,16
兵庫区,永沢町,えいざわちょう,3丁目,月木,24,金,毎週,水,毎週,水,,あ,16,16
兵庫区,永沢町,えいざわちょう,4丁目,月木,24,金,毎週,水,毎週,水,,あ,16,16
兵庫区,駅前通,えきまえどおり,1丁目,月木,13,金,毎週,火,毎週,水,,あ,2,2
兵庫区,駅前通,えきまえどおり,2丁目,月木,13,金,毎週,火,毎週,水,,あ,2,2
兵庫区,駅前通,えきまえどおり,3丁目,月木,13,金,毎週,火,毎週,水,,あ,2,2
兵庫区,駅前通,えきまえどおり,4丁目,月木,13,金,毎週,火,毎週,水,,あ,2,2
兵庫区,駅前通,えきまえどおり,5丁目,月木,13,金,毎週,火,毎週,水,,あ,2,2
兵庫区,駅南通,えきみなみどおり,1丁目,月木,13,金,毎週,水,毎週,水,,あ,11,11
兵庫区,駅南通,えきみなみどおり,2丁目,月木,13,金,毎週,水,毎週,水,,あ,11,11
兵庫区,駅南通,えきみなみどおり,3丁目,月木,13,金,毎週,水,毎週,水,,あ,11,11
兵庫区,駅南通,えきみなみどおり,4丁目,月木,13,金,毎週,水,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話：078-652-0981）へお問合せください。,あ,11,11
兵庫区,駅南通,えきみなみどおり,5丁目,月木,13,金,毎週,水,毎週,水,,あ,11,11
兵庫区,会下山町,えげやまちょう,1丁目,火金,13,月,毎週,木,毎週,水,注意！一部の地域で収集日の異なるクリーンステーションがあります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局兵庫事業所（電話：078-652-0981）へお問合せください。,あ,5,5
